workspace_timestamp,flight_number,airline_iata,airline_name,scheduled_departure_utc,estimated_departure_utc,departure_terminal,departure_gate,status,destination_iata,destination_name,codeshare_status,is_operator,aircraft_model,aircraft_reg,unique_flight_id
2025-04-19 19:33:04.715221+00:00,AA 6240,AA,American,2025-04-19 17:33:00+00:00,2025-04-19 17:33:00+00:00,E,,Unknown,BPT,Beaumont/Port Arthur,IsCodeshared,False,Canadair reg jet 700,,AA-AA 6240-20250419-BPT
2025-04-19 19:33:04.715221+00:00,AA 1100,AA,American,2025-04-19 17:19:00+00:00,2025-04-19 17:33:00+00:00,,,Departed,BNA,Nashville,IsOperator,True,Boeing 737-800,N316PF,AA-AA 1100-20250419-BNA
2025-04-19 19:33:04.715221+00:00,AA 6444,AA,American,2025-04-19 17:33:00+00:00,2025-04-19 17:33:00+00:00,E,,Unknown,GGG,Longview,IsCodeshared,False,Canadair reg jet 700,,AA-AA 6444-20250419-GGG
2025-04-19 19:33:04.715221+00:00,AA 6284,AA,American,2025-04-19 17:34:00+00:00,2025-04-19 17:34:00+00:00,E,,Unknown,SPS,Wichita Falls,IsCodeshared,False,Canadair reg jet 700,,AA-AA 6284-20250419-SPS
2025-04-19 19:33:04.715221+00:00,AA 2651,AA,American,2025-04-19 17:34:00+00:00,2025-04-19 17:34:00+00:00,,,Expected,SJD,San José del Cabo,IsOperator,True,Airbus A321,N543UW,AA-AA 2651-20250419-SJD
2025-04-19 19:33:04.715221+00:00,AA 175,AA,American,2025-04-19 17:20:00+00:00,2025-04-19 17:34:00+00:00,,,Departed,HND,Tokyo,IsOperator,True,Boeing 787-8,N808AN,AA-AA 175-20250419-HND
2025-04-19 19:33:04.715221+00:00,AA 4956,AA,American,2025-04-19 17:34:00+00:00,2025-04-19 17:34:00+00:00,E,,Unknown,GRI,Grand Island,IsOperator,True,Canadair reg jet 700,,AA-AA 4956-20250419-GRI
2025-04-19 19:33:04.715221+00:00,AA 1111,AA,American,2025-04-19 17:20:00+00:00,2025-04-19 17:34:00+00:00,,,Departed,YYZ,Toronto,IsOperator,True,Boeing 737-800,N882NN,AA-AA 1111-20250419-YYZ
2025-04-19 19:33:04.715221+00:00,MQ 4122,MQ,Envoy Air,2025-04-19 17:35:00+00:00,2025-04-19 17:35:00+00:00,,,Expected,ILM,Wilmington,IsOperator,True,Embraer 175,N251NN,MQ-MQ 4122-20250419-ILM
2025-04-19 19:33:04.715221+00:00,AA 3109,AA,American,2025-04-19 17:20:00+00:00,2025-04-19 17:35:00+00:00,,,Expected,CZM,San Miguel de Cozumel,IsOperator,True,Boeing 737-800,N964AN,AA-AA 3109-20250419-CZM
2025-04-19 19:33:04.715221+00:00,AA 1781,AA,American,2025-04-19 17:35:00+00:00,2025-04-19 17:35:00+00:00,,,Expected,PHL,Philadelphia,IsOperator,True,Boeing 787-9,N825AA,AA-AA 1781-20250419-PHL
2025-04-19 19:33:04.715221+00:00,AA 4217,AA,American,2025-04-19 17:35:00+00:00,2025-04-19 17:35:00+00:00,,,Unknown,CMI,Champaign/Urbana,Unknown,False,Embraer 170,,AA-AA 4217-20250419-CMI
2025-04-19 19:33:04.715221+00:00,AA 2625,AA,American,2025-04-19 17:35:00+00:00,2025-04-19 17:35:00+00:00,,,Expected,MTY,Monterrey,IsOperator,True,Airbus A319,N772XF,AA-AA 2625-20250419-MTY
2025-04-19 19:33:04.715221+00:00,AA 1863,AA,American,2025-04-19 17:30:00+00:00,2025-04-19 17:35:00+00:00,,,Expected,IAD,Washington,IsOperator,True,Boeing 737-800,N947AN,AA-AA 1863-20250419-IAD
2025-04-19 19:33:04.715221+00:00,AA 4122,AA,American,2025-04-19 17:35:00+00:00,2025-04-19 17:35:00+00:00,,,Unknown,ILM,Wilmington,Unknown,False,Embraer 175,,AA-AA 4122-20250419-ILM
2025-04-19 19:33:04.715221+00:00,AA 2609,AA,American,2025-04-19 17:25:00+00:00,2025-04-19 17:37:00+00:00,,,Departed,SAT,San Antonio,IsOperator,True,Airbus A321,N557UW,AA-AA 2609-20250419-SAT
2025-04-19 19:33:04.715221+00:00,F9 3986,F9,Frontier,2025-04-19 17:37:00+00:00,2025-04-19 17:37:00+00:00,E,,Expected,PHL,Philadelphia,IsOperator,True,Airbus A321 NEO,N622FR,F9-F9 3986-20250419-PHL
2025-04-19 19:33:04.715221+00:00,AA 2117,AA,American,2025-04-19 17:25:00+00:00,2025-04-19 17:37:00+00:00,,,Departed,MCO,Orlando,IsOperator,True,Airbus A321,N585UW,AA-AA 2117-20250419-MCO
2025-04-19 19:33:04.715221+00:00,AA 4953,AA,American,2025-04-19 17:37:00+00:00,2025-04-19 17:37:00+00:00,E,,Unknown,SWO,Stillwater,IsOperator,True,Canadair reg jet 700,,AA-AA 4953-20250419-SWO
2025-04-19 19:33:04.715221+00:00,MQ 4230,MQ,Envoy Air,2025-04-19 17:21:00+00:00,2025-04-19 17:38:00+00:00,,,Departed,TRI,Bristol/Johnson/Kingsport,IsOperator,True,Embraer 175,N273NN,MQ-MQ 4230-20250419-TRI
2025-04-19 19:33:04.715221+00:00,MQ 3509,MQ,Envoy Air,2025-04-19 17:25:00+00:00,2025-04-19 17:38:00+00:00,,,Departed,AGS,Augusta,IsOperator,True,Embraer 175,N257NN,MQ-MQ 3509-20250419-AGS
2025-04-19 19:33:04.715221+00:00,AA 3458,AA,American,2025-04-19 17:39:00+00:00,2025-04-19 17:39:00+00:00,,,Unknown,BRO,Brownsville,Unknown,False,Embraer 175,,AA-AA 3458-20250419-BRO
2025-04-19 19:33:04.715221+00:00,AA 1504,AA,American,2025-04-19 17:28:00+00:00,2025-04-19 17:39:00+00:00,,,Departed,CAE,Columbia,IsOperator,True,Airbus A319,N822AW,AA-AA 1504-20250419-CAE
2025-04-19 19:33:04.715221+00:00,MQ 3633,MQ,Envoy Air,2025-04-19 17:26:00+00:00,2025-04-19 17:40:00+00:00,,,Departed,HOU,Houston,IsOperator,True,Embraer 175,N249NN,MQ-MQ 3633-20250419-HOU
2025-04-19 19:33:04.715221+00:00,AA 1230,AA,American,2025-04-19 16:27:00+00:00,2025-04-19 17:40:00+00:00,,,Departed,ABQ,The Duke City,IsOperator,True,Airbus A320,N119US,AA-AA 1230-20250419-ABQ
2025-04-19 19:33:04.715221+00:00,AA 1978,AA,American,2025-04-19 17:30:00+00:00,2025-04-19 17:40:00+00:00,,,Expected,DCA,Washington,IsOperator,True,Boeing 737-800,N836NN,AA-AA 1978-20250419-DCA
2025-04-19 19:33:04.715221+00:00,AA 3352,AA,American,2025-04-19 17:40:00+00:00,2025-04-19 17:40:00+00:00,,,Unknown,MFE,Mc Allen,Unknown,False,Embraer 175,,AA-AA 3352-20250419-MFE
2025-04-19 19:33:04.715221+00:00,MQ 3458,MQ,Envoy Air,2025-04-19 17:39:00+00:00,2025-04-19 17:41:00+00:00,,,Departed,BRO,Brownsville,IsOperator,True,Embraer 175,N321JS,MQ-MQ 3458-20250419-BRO
2025-04-19 19:33:04.715221+00:00,AA 1048,AA,American,2025-04-19 17:41:00+00:00,2025-04-19 17:41:00+00:00,,,Expected,BOS,Boston,IsOperator,True,Airbus A321,N979UY,AA-AA 1048-20250419-BOS
2025-04-19 19:33:04.715221+00:00,AA 3517,AA,American,2025-04-19 17:42:00+00:00,2025-04-19 17:42:00+00:00,,,Unknown,BMI,Bloomington/Normal,Unknown,False,Embraer 170,,AA-AA 3517-20250419-BMI
2025-04-19 19:33:04.715221+00:00,AA 1070,AA,American,2025-04-19 17:35:00+00:00,2025-04-19 17:42:00+00:00,,,Departed,TPA,Tampa,IsOperator,True,Airbus A321,N559UW,AA-AA 1070-20250419-TPA
2025-04-19 19:33:04.715221+00:00,AA 1685,AA,American,2025-04-19 17:19:00+00:00,2025-04-19 17:42:00+00:00,,,Departed,PHX,Phoenix,IsOperator,True,Airbus A321 NEO,N470AN,AA-AA 1685-20250419-PHX
2025-04-19 19:33:04.715221+00:00,AA 3285,AA,American,2025-04-19 16:00:00+00:00,2025-04-19 17:42:00+00:00,,,Expected,LAS,Las Vegas,IsOperator,True,Airbus A321,N554UW,AA-AA 3285-20250419-LAS
2025-04-19 19:33:04.715221+00:00,AA 420,AA,American,2025-04-19 17:36:00+00:00,2025-04-19 17:43:00+00:00,,,Departed,DEN,Denver,IsOperator,True,Boeing 737-800,N937AN,AA-AA 420-20250419-DEN
2025-04-19 19:33:04.715221+00:00,AA 1131,AA,American,2025-04-19 15:40:00+00:00,2025-04-19 17:43:00+00:00,,,Departed,AUA,Oranjestad,IsOperator,True,Airbus A321 NEO,N414AL,AA-AA 1131-20250419-AUA
2025-04-19 19:33:04.715221+00:00,OO 6448,OO,SkyWest Airlines,2025-04-19 17:29:00+00:00,2025-04-19 17:44:00+00:00,,,Departed,SBN,South Bend,IsOperator,True,Canadair CRJ-701ER,N766SK,OO-OO 6448-20250419-SBN
2025-04-19 19:33:04.715221+00:00,AA 2635,AA,American,2025-04-19 17:35:00+00:00,2025-04-19 17:45:00+00:00,,,Departed,ONT,Ontario,IsOperator,True,Airbus A321,N927UW,AA-AA 2635-20250419-ONT
2025-04-19 19:33:04.715221+00:00,AA 2207,AA,American,2025-04-19 17:20:00+00:00,2025-04-19 17:45:00+00:00,,,Departed,CUN,Cancún,IsOperator,True,Airbus A321 (Sharklets),N119NN,AA-AA 2207-20250419-CUN
2025-04-19 19:33:04.715221+00:00,MQ 3642,MQ,Envoy Air,2025-04-19 16:07:00+00:00,2025-04-19 17:46:00+00:00,,,Departed,LIT,Little Rock,IsOperator,True,Embraer 175,N271NN,MQ-MQ 3642-20250419-LIT
2025-04-19 19:33:04.715221+00:00,OO 6340,OO,SkyWest Airlines,2025-04-19 17:29:00+00:00,2025-04-19 17:46:00+00:00,,,Departed,SAF,Santa Fe,IsOperator,True,Canadair CRJ-701ER,N755EV,OO-OO 6340-20250419-SAF
2025-04-19 19:33:04.715221+00:00,DL 1795,DL,Delta Air Lines,2025-04-19 16:20:00+00:00,2025-04-19 17:46:00+00:00,E,,Expected,MSP,Minneapolis,IsOperator,True,Airbus A220-100,N101DU,DL-DL 1795-20250419-MSP
2025-04-19 19:33:04.715221+00:00,MQ 3502,MQ,Envoy Air,2025-04-19 17:26:00+00:00,2025-04-19 17:47:00+00:00,,,Departed,LRD,Laredo,IsOperator,True,Embraer 170,N769KW,MQ-MQ 3502-20250419-LRD
2025-04-19 19:33:04.715221+00:00,OO 4956,OO,SkyWest Airlines,2025-04-19 17:34:00+00:00,2025-04-19 17:47:00+00:00,,,Departed,GRI,Grand Island,IsOperator,True,Canadair CRJ-701ER,N608SK,OO-OO 4956-20250419-GRI
2025-04-19 19:33:04.715221+00:00,OO 6444,OO,SkyWest Airlines,2025-04-19 17:33:00+00:00,2025-04-19 17:47:00+00:00,,,Departed,GGG,Longview,IsOperator,True,Canadair CRJ-701ER,N752SK,OO-OO 6444-20250419-GGG
2025-04-19 19:33:04.715221+00:00,AA 1814,AA,American,2025-04-19 17:36:00+00:00,2025-04-19 17:49:00+00:00,,,Departed,EYW,Key West,IsOperator,True,Airbus A319,N9008U,AA-AA 1814-20250419-EYW
2025-04-19 19:33:04.715221+00:00,AA 2214,AA,American,2025-04-19 17:40:00+00:00,2025-04-19 17:49:00+00:00,,,Departed,PHX,Phoenix,IsOperator,True,Airbus A321,N560UW,AA-AA 2214-20250419-PHX
2025-04-19 19:33:04.715221+00:00,AA 6216,AA,American,2025-04-19 17:50:00+00:00,2025-04-19 17:50:00+00:00,E,,Unknown,TXK,Texarkana,IsCodeshared,False,Canadair reg jet 700,,AA-AA 6216-20250419-TXK
2025-04-19 19:33:04.715221+00:00,MQ 4217,MQ,Envoy Air,2025-04-19 17:35:00+00:00,2025-04-19 17:50:00+00:00,,,Departed,CMI,Champaign/Urbana,IsOperator,True,Embraer 170,N740MR,MQ-MQ 4217-20250419-CMI
2025-04-19 19:33:04.715221+00:00,MQ 3494,MQ,Envoy Air,2025-04-19 17:22:00+00:00,2025-04-19 17:51:00+00:00,,,Departed,SGF,Springfield,IsOperator,True,Embraer 175,N237NN,MQ-MQ 3494-20250419-SGF
2025-04-19 19:33:04.715221+00:00,AA 1288,AA,American,2025-04-19 17:37:00+00:00,2025-04-19 17:51:00+00:00,,,Departed,PVR,Puerto Vallarta,IsOperator,True,Airbus A321,N197UW,AA-AA 1288-20250419-PVR
2025-04-19 19:33:04.715221+00:00,AA 1306,AA,American,2025-04-19 17:30:00+00:00,2025-04-19 17:52:00+00:00,,,Departed,MIA,Miami,IsOperator,True,Airbus A321,N923US,AA-AA 1306-20250419-MIA
2025-04-19 19:33:04.715221+00:00,AA 3644,AA,American,2025-04-19 17:53:00+00:00,2025-04-19 17:53:00+00:00,,,Unknown,MLI,Moline,IsOperator,True,Embraer 175,,AA-AA 3644-20250419-MLI
2025-04-19 19:33:04.715221+00:00,OO 6240,OO,SkyWest Airlines,2025-04-19 17:33:00+00:00,2025-04-19 17:53:00+00:00,,,Departed,BPT,Beaumont/Port Arthur,IsOperator,True,Canadair CRJ-701ER,N633SK,OO-OO 6240-20250419-BPT
2025-04-19 19:33:04.715221+00:00,AA 1805,AA,American,2025-04-19 17:19:00+00:00,2025-04-19 17:55:00+00:00,,,Departed,GSP,Greenville,IsOperator,True,Airbus A320,N660AW,AA-AA 1805-20250419-GSP
2025-04-19 19:33:04.715221+00:00,AA 606,AA,American,2025-04-19 17:55:00+00:00,2025-04-19 17:55:00+00:00,,,Expected,JFK,New York,IsOperator,True,Boeing 737-800,N939NN,AA-AA 606-20250419-JFK
2025-04-19 19:33:04.715221+00:00,MQ 3352,MQ,Envoy Air,2025-04-19 17:40:00+00:00,2025-04-19 17:56:00+00:00,,,Departed,MFE,Mc Allen,IsOperator,True,Embraer 175,N311VE,MQ-MQ 3352-20250419-MFE
2025-04-19 19:33:04.715221+00:00,OO 6454,OO,SkyWest Airlines,2025-04-19 16:29:00+00:00,2025-04-19 17:56:00+00:00,,,Departed,LFT,Lafayette,IsOperator,True,Canadair CRJ-701ER,N707SK,OO-OO 6454-20250419-LFT
2025-04-19 19:33:04.715221+00:00,AA 777,AA,American,2025-04-19 17:57:00+00:00,2025-04-19 17:57:00+00:00,,,Expected,LAS,Las Vegas,IsOperator,True,Airbus A321,N587UW,AA-AA 777-20250419-LAS
2025-04-19 19:33:04.715221+00:00,MQ 3803,MQ,Envoy Air,2025-04-19 17:30:00+00:00,2025-04-19 17:57:00+00:00,,,Departed,XNA,Fayetteville/Springdale/,IsOperator,True,Embraer 175,N292NN,MQ-MQ 3803-20250419-XNA
2025-04-19 19:33:04.715221+00:00,AA 1698,AA,American,2025-04-19 17:26:00+00:00,2025-04-19 17:57:00+00:00,,,Departed,CLT,Charlotte,IsOperator,True,Airbus A321,N952XV,AA-AA 1698-20250419-CLT
2025-04-19 19:33:04.715221+00:00,AA 3948,AA,American,2025-04-19 17:59:00+00:00,2025-04-19 17:59:00+00:00,,,Unknown,PNS,Pensacola,Unknown,False,Embraer 175,,AA-AA 3948-20250419-PNS
2025-04-19 19:33:04.715221+00:00,OO 6284,OO,SkyWest Airlines,2025-04-19 17:34:00+00:00,2025-04-19 17:59:00+00:00,,,Departed,SPS,Wichita Falls,IsOperator,True,Canadair CRJ-701ER,N748SK,OO-OO 6284-20250419-SPS
2025-04-19 19:33:04.715221+00:00,AA 5464,AA,American,2025-04-19 17:21:00+00:00,2025-04-19 17:59:00+00:00,,,Departed,GNV,Gainesville,IsOperator,True,Canadair CRJ 900,N557NN,AA-AA 5464-20250419-GNV
2025-04-19 19:33:04.715221+00:00,AA 2884,AA,American,2025-04-19 17:55:00+00:00,2025-04-19 17:59:00+00:00,,,Expected,AUS,Austin,IsOperator,True,Boeing 737-800,N922AN,AA-AA 2884-20250419-AUS
2025-04-19 19:33:04.715221+00:00,DL 2781,DL,Delta Air Lines,2025-04-19 17:35:00+00:00,2025-04-19 18:00:00+00:00,E,,Expected,LGA,New York,IsOperator,True,Airbus A220-100,N129DU,DL-DL 2781-20250419-LGA
2025-04-19 19:33:04.715221+00:00,AA 2501,AA,American,2025-04-19 18:00:00+00:00,2025-04-19 18:00:00+00:00,,,Expected,VPS,Valparaiso,IsOperator,True,Boeing 737-800,N854NN,AA-AA 2501-20250419-VPS
2025-04-19 19:33:04.715221+00:00,AA 2988,AA,American,2025-04-19 18:00:00+00:00,2025-04-19 18:00:00+00:00,,,Expected,ORD,Chicago,IsOperator,True,Airbus A321,N552UW,AA-AA 2988-20250419-ORD
2025-04-19 19:33:04.715221+00:00,AA 1715,AA,American,2025-04-19 15:45:00+00:00,2025-04-19 18:01:00+00:00,,,Departed,DTW,Detroit,IsOperator,True,Airbus A319,N839AW,AA-AA 1715-20250419-DTW
2025-04-19 19:33:04.715221+00:00,AA 2336,AA,American,2025-04-19 17:34:00+00:00,2025-04-19 18:02:00+00:00,,,Departed,CLE,Cleveland,IsOperator,True,Airbus A320,N661AW,AA-AA 2336-20250419-CLE
2025-04-19 19:33:04.715221+00:00,DL 2356,DL,Delta Air Lines,2025-04-19 18:00:00+00:00,2025-04-19 18:02:00+00:00,E,,Departed,BOS,Boston,IsOperator,True,Airbus A220-100,N140DU,DL-DL 2356-20250419-BOS
2025-04-19 19:33:04.715221+00:00,AA 2718,AA,American,2025-04-19 18:03:00+00:00,2025-04-19 18:03:00+00:00,,,Expected,CVG,Cincinnati,IsOperator,True,Boeing 737-800,N852NN,AA-AA 2718-20250419-CVG
2025-04-19 19:33:04.715221+00:00,MQ 3517,MQ,Envoy Air,2025-04-19 17:42:00+00:00,2025-04-19 18:03:00+00:00,,,Departed,BMI,Bloomington/Normal,IsOperator,True,Embraer 175,N203NN,MQ-MQ 3517-20250419-BMI
2025-04-19 19:33:04.715221+00:00,OO 6216,OO,SkyWest Airlines,2025-04-19 17:50:00+00:00,2025-04-19 18:04:00+00:00,,,Departed,TXK,Texarkana,IsOperator,True,Canadair CRJ 700,N720EV,OO-OO 6216-20250419-TXK
2025-04-19 19:33:04.715221+00:00,AA 3171,AA,American,2025-04-19 16:35:00+00:00,2025-04-19 18:04:00+00:00,,,Departed,RTB,Roatan Island,IsOperator,True,Boeing 737-800,N904AN,AA-AA 3171-20250419-RTB
2025-04-19 19:33:04.715221+00:00,DL 2798,DL,Delta Air Lines,2025-04-19 17:39:00+00:00,2025-04-19 18:05:00+00:00,E,,Departed,SLC,Salt Lake City,IsOperator,True,Airbus A320,N337NW,DL-DL 2798-20250419-SLC
2025-04-19 19:33:04.715221+00:00,AA 5105,AA,American,2025-04-19 17:50:00+00:00,2025-04-19 18:05:00+00:00,,,Departed,BTR,Baton Rouge,IsOperator,True,Canadair CRJ 900,N589NN,AA-AA 5105-20250419-BTR
2025-04-19 19:33:04.715221+00:00,AA 1739,AA,American,2025-04-19 18:05:00+00:00,2025-04-19 18:05:00+00:00,,,Expected,ECP,Panama City Beach,IsOperator,True,Airbus A320,N669AW,AA-AA 1739-20250419-ECP
2025-04-19 19:33:04.715221+00:00,MQ 3599,MQ,Envoy Air,2025-04-19 18:06:00+00:00,2025-04-19 18:06:00+00:00,,,Expected,PIA,Peoria,IsOperator,True,Embraer 175,N281NN,MQ-MQ 3599-20250419-PIA
2025-04-19 19:33:04.715221+00:00,AA 3599,AA,American,2025-04-19 18:06:00+00:00,2025-04-19 18:06:00+00:00,,,Unknown,PIA,Peoria,Unknown,False,Embraer 175,,AA-AA 3599-20250419-PIA
2025-04-19 19:33:04.715221+00:00,OO 4985,OO,SkyWest Airlines,2025-04-19 18:07:00+00:00,2025-04-19 18:07:00+00:00,,,Expected,IAH,Houston,IsOperator,True,Canadair CRJ-701ER,N740EV,OO-OO 4985-20250419-IAH
2025-04-19 19:33:04.715221+00:00,AA 2791,AA,American,2025-04-19 18:00:00+00:00,2025-04-19 18:07:00+00:00,,,Departed,MCO,Orlando,IsOperator,True,Airbus A321,N157AA,AA-AA 2791-20250419-MCO
2025-04-19 19:33:04.715221+00:00,AA 4985,AA,American,2025-04-19 18:07:00+00:00,2025-04-19 18:07:00+00:00,E,,Unknown,IAH,Houston,Unknown,False,Canadair reg jet 700,,AA-AA 4985-20250419-IAH
2025-04-19 19:33:04.715221+00:00,AA 500,AA,American,2025-04-19 14:20:00+00:00,2025-04-19 18:07:00+00:00,,,Expected,LAX,Los Angeles,IsOperator,True,Airbus A321 NEO,N446AN,AA-AA 500-20250419-LAX
2025-04-19 19:33:04.715221+00:00,MQ 3948,MQ,Envoy Air,2025-04-19 17:59:00+00:00,2025-04-19 18:08:00+00:00,,,Departed,PNS,Pensacola,IsOperator,True,Embraer 175,N300LK,MQ-MQ 3948-20250419-PNS
2025-04-19 19:33:04.715221+00:00,MQ 3644,MQ,Envoy Air,2025-04-19 17:53:00+00:00,2025-04-19 18:08:00+00:00,,,Departed,MLI,Moline,IsOperator,True,Embraer 170,N309JR,MQ-MQ 3644-20250419-MLI
2025-04-19 19:33:04.715221+00:00,AA 2465,AA,American,2025-04-19 17:50:00+00:00,2025-04-19 18:09:00+00:00,,,Departed,SNA,Santa Ana,IsOperator,True,Boeing 737-800,N316RK,AA-AA 2465-20250419-SNA
2025-04-19 19:33:04.715221+00:00,AA 687,AA,American,2025-04-19 17:49:00+00:00,2025-04-19 18:10:00+00:00,,,Expected,JAX,Jacksonville,IsOperator,True,Boeing 737-800,N831NN,AA-AA 687-20250419-JAX
2025-04-19 19:33:04.715221+00:00,AA 1339,AA,American,2025-04-19 18:11:00+00:00,2025-04-19 18:11:00+00:00,,,Expected,DTW,Detroit,IsOperator,True,Boeing 737-800,N934AN,AA-AA 1339-20250419-DTW
2025-04-19 19:33:04.715221+00:00,AA 1939,AA,American,2025-04-19 18:12:00+00:00,2025-04-19 18:12:00+00:00,,,Expected,SAN,San Diego,IsOperator,True,Boeing 737-800,N876NN,AA-AA 1939-20250419-SAN
2025-04-19 19:33:04.715221+00:00,AA 727,AA,American,2025-04-19 18:16:00+00:00,2025-04-19 18:16:00+00:00,,,Expected,SEA,Seattle,IsOperator,True,Airbus A321,N152AA,AA-AA 727-20250419-SEA
2025-04-19 19:33:04.715221+00:00,MQ 3811,MQ,Envoy Air,2025-04-19 18:17:00+00:00,2025-04-19 18:17:00+00:00,,,Expected,OKC,Oklahoma City,IsOperator,True,Embraer 175,N327PG,MQ-MQ 3811-20250419-OKC
2025-04-19 19:33:04.715221+00:00,AA 3811,AA,American,2025-04-19 18:17:00+00:00,2025-04-19 18:17:00+00:00,,,Unknown,OKC,Oklahoma City,Unknown,False,Embraer 175,,AA-AA 3811-20250419-OKC
2025-04-19 19:33:04.715221+00:00,B6 1214,B6,JetBlue,2025-04-19 16:18:00+00:00,2025-04-19 18:18:00+00:00,E,,Expected,BOS,Boston,IsOperator,True,Airbus A220-300,N3065J,B6-B6 1214-20250419-BOS
2025-04-19 19:33:04.715221+00:00,AA 2868,AA,American,2025-04-19 18:19:00+00:00,2025-04-19 18:19:00+00:00,,,Unknown,QRO,Querétaro,Unknown,False,Airbus A319,,AA-AA 2868-20250419-QRO
2025-04-19 19:33:04.715221+00:00,OO 4953,OO,SkyWest Airlines,2025-04-19 18:20:00+00:00,2025-04-19 18:20:00+00:00,,,Expected,SWO,Stillwater,IsOperator,True,Canadair CRJ-701ER,N722EV,OO-OO 4953-20250419-SWO
2025-04-19 19:33:04.715221+00:00,AA 2242,AA,American,2025-04-19 18:20:00+00:00,2025-04-19 18:20:00+00:00,,,Expected,GSO,Greensboro,IsOperator,True,Airbus A321,N540UW,AA-AA 2242-20250419-GSO
2025-04-19 19:33:04.715221+00:00,AA 4038,AA,American,2025-04-19 18:20:00+00:00,2025-04-19 18:20:00+00:00,,,Unknown,ABQ,The Duke City,Unknown,False,Embraer 175,,AA-AA 4038-20250419-ABQ
2025-04-19 19:33:04.715221+00:00,MQ 3999,MQ,Envoy Air,2025-04-19 18:21:00+00:00,2025-04-19 18:21:00+00:00,,,Expected,GCK,Garden City,IsOperator,True,Embraer 175,N215NN,MQ-MQ 3999-20250419-GCK
2025-04-19 19:33:04.715221+00:00,AA 3999,AA,American,2025-04-19 18:21:00+00:00,2025-04-19 18:21:00+00:00,,,Unknown,GCK,Garden City,IsOperator,True,Embraer 175,,AA-AA 3999-20250419-GCK
2025-04-19 19:33:04.715221+00:00,UA 2160,UA,United,2025-04-19 18:23:00+00:00,2025-04-19 18:23:00+00:00,E,,Expected,EWR,Newark,IsOperator,True,Boeing 737-900,N75428,UA-UA 2160-20250419-EWR
2025-04-19 19:33:04.715221+00:00,F9 3831,F9,Frontier,2025-04-19 18:24:00+00:00,2025-04-19 18:24:00+00:00,E,,Expected,PHX,Phoenix,IsOperator,True,Airbus A320 (Sharklets),N335FR,F9-F9 3831-20250419-PHX
2025-04-19 19:33:04.715221+00:00,AA 3385,AA,American,2025-04-19 18:27:00+00:00,2025-04-19 18:27:00+00:00,,,Unknown,FAR,Fargo,Unknown,False,Embraer 175,,AA-AA 3385-20250419-FAR
2025-04-19 19:33:04.715221+00:00,AA 3855,AA,American,2025-04-19 18:29:00+00:00,2025-04-19 18:29:00+00:00,,,Unknown,STL,Saint Louis,Unknown,False,Embraer 175,,AA-AA 3855-20250419-STL
2025-04-19 19:33:04.715221+00:00,MQ 3855,MQ,Envoy Air,2025-04-19 18:29:00+00:00,2025-04-19 18:29:00+00:00,,,Expected,STL,Saint Louis,IsOperator,True,Embraer 175,N323ED,MQ-MQ 3855-20250419-STL
2025-04-19 19:33:04.715221+00:00,AA 3334,AA,American,2025-04-19 18:30:00+00:00,2025-04-19 18:30:00+00:00,,,Expected,LAX,Los Angeles,IsOperator,True,Airbus A321,N903AA,AA-AA 3334-20250419-LAX
2025-04-19 19:33:04.715221+00:00,AA 3506,AA,American,2025-04-19 18:31:00+00:00,2025-04-19 18:31:00+00:00,,,Unknown,EVV,Evansville,Unknown,False,Embraer 175,,AA-AA 3506-20250419-EVV
2025-04-19 19:33:04.715221+00:00,AA 2598,AA,American,2025-04-19 18:16:00+00:00,2025-04-19 18:34:00+00:00,,,Expected,GDL,Guadalajara,IsOperator,True,Airbus A319,N9021H,AA-AA 2598-20250419-GDL
2025-04-19 19:33:04.715221+00:00,F9 3022,F9,Frontier,2025-04-19 18:35:00+00:00,2025-04-19 18:35:00+00:00,E,,Unknown,ATL,Atlanta,Unknown,False,Airbus A321,,F9-F9 3022-20250419-ATL
2025-04-19 19:33:04.715221+00:00,AA 3028,AA,American,2025-04-19 18:35:00+00:00,2025-04-19 18:35:00+00:00,,,Expected,BJX,Silao,IsOperator,True,Airbus A319,N804AW,AA-AA 3028-20250419-BJX
2025-04-19 19:33:04.715221+00:00,AA 6271,AA,American,2025-04-19 18:39:00+00:00,2025-04-19 18:39:00+00:00,E,,Unknown,JAN,Jackson,Unknown,False,Canadair reg jet 700,,AA-AA 6271-20250419-JAN
2025-04-19 19:33:04.715221+00:00,AA 1696,AA,American,2025-04-19 18:40:00+00:00,2025-04-19 18:40:00+00:00,,,Expected,CLT,Charlotte,IsOperator,True,Airbus A321,N978UY,AA-AA 1696-20250419-CLT
2025-04-19 19:33:04.715221+00:00,AS 415,AS,Alaska,2025-04-19 18:40:00+00:00,2025-04-19 18:40:00+00:00,E,,Expected,SEA,Seattle,IsOperator,True,Boeing 737 MAX 9,N709AL,AS-AS 415-20250419-SEA
2025-04-19 19:33:04.715221+00:00,AA 2679,AA,American,2025-04-19 18:43:00+00:00,2025-04-19 18:43:00+00:00,,,Expected,SRQ,Sarasota/Bradenton,IsOperator,True,Boeing 737-800,N925AN,AA-AA 2679-20250419-SRQ
2025-04-19 19:33:04.715221+00:00,DL 414,DL,Delta Air Lines,2025-04-19 18:48:00+00:00,2025-04-19 18:48:00+00:00,E,,Expected,ATL,Atlanta,IsOperator,True,Airbus A320,N354NW,DL-DL 414-20250419-ATL
